Sl_No,Datetime,Hourly_Temp
4448,8:00:00 AM,11.84
4449,9:00:00 AM,20.083
4450,10:00:00 AM,22.467
4451,11:00:00 AM,23.16
4452,12:00:00 PM,23.35
4453,1:00:00 PM,23.467
4454,2:00:00 PM,23.5
4455,3:00:00 PM,23.58
4456,4:00:00 PM,23.6
4457,5:00:00 PM,23.6
4458,6:00:00 PM,23.6
4459,7:00:00 PM,23.56
4460,8:00:00 PM,23.5
4461,9:00:00 PM,23.35
4462,10:00:00 PM,22.96
4463,11:00:00 PM,11.367
4464,12:00:00 AM,9.583
4465,1:00:00 AM,9.34
4466,2:00:00 AM,9.4
4467,3:00:00 AM,9.56
4468,4:00:00 AM,9.583
4469,5:00:00 AM,9.44
4470,6:00:00 AM,10.867
4471,7:00:00 AM,22.983
4472,8:00:00 AM,21.34
4473,9:00:00 AM,22.58
4474,10:00:00 AM,22.78
4475,11:00:00 AM,22.6
4476,12:00:00 PM,22.683
4477,1:00:00 PM,23.78
4478,2:00:00 PM,23.9
4479,3:00:00 PM,25.067
4480,4:00:00 PM,25.683
4481,5:00:00 PM,25.3
4482,6:00:00 PM,24.817
4483,7:00:00 PM,24.48
4484,8:00:00 PM,24.214
4485,9:00:00 PM,23.933
4486,10:00:00 PM,23.74
4487,11:00:00 PM,24.467
4488,12:00:00 AM,21.28
4489,1:00:00 AM,15.52
4490,2:00:00 AM,21.34
4491,3:00:00 AM,22.167
4492,4:00:00 AM,15.771
4493,5:00:00 AM,18.783
4494,6:00:00 AM,18.883
4495,7:00:00 AM,24.82
4496,8:00:00 AM,24.833
4497,9:00:00 AM,24.06
4498,10:00:00 AM,23.4
4499,11:00:00 AM,22.975
4500,12:00:00 PM,22.717
4501,1:00:00 PM,22.433
4502,2:00:00 PM,22.2
4503,3:00:00 PM,22.183
4504,4:00:00 PM,22.45
4505,5:00:00 PM,22.6
4506,6:00:00 PM,22.6
4507,7:00:00 PM,22.6
4508,8:00:00 PM,22.55
4509,9:00:00 PM,22.5
4510,10:00:00 PM,22.7
4511,11:00:00 PM,22.98
4512,12:00:00 AM,16.333
4513,1:00:00 AM,18.48
4514,2:00:00 AM,16.083
4515,3:00:00 AM,19.329
4516,4:00:00 AM,11.875
4517,5:00:00 AM,20.45
4518,6:00:00 AM,16.767
4519,7:00:00 AM,14.22
4520,8:00:00 AM,17.05
4521,9:00:00 AM,19.16
4522,10:00:00 AM,14.017
4523,11:00:00 AM,16.333
4524,12:00:00 PM,19.117
4525,1:00:00 PM,17.8
4526,2:00:00 PM,23.06
4527,3:00:00 PM,19.083
4528,4:00:00 PM,22.5
4529,5:00:00 PM,23.317
4530,6:00:00 PM,23.5
4531,7:00:00 PM,23.5
4532,8:00:00 PM,23.45
4533,9:00:00 PM,23.333
4534,10:00:00 PM,22.9
4535,11:00:00 PM,23.15
4536,12:00:00 AM,24.26
4537,1:00:00 AM,24.471
4538,2:00:00 AM,11.35
4539,3:00:00 AM,8.867
4540,4:00:00 AM,9.18
4541,5:00:00 AM,9
4542,6:00:00 AM,15
4543,7:00:00 AM,12.767
4544,8:00:00 AM,17.8
4545,9:00:00 AM,18.117
4546,10:00:00 AM,18.483
4547,11:00:00 AM,19.317
4548,12:00:00 PM,20.117
4549,1:00:00 PM,20.65
4550,2:00:00 PM,20.94
4551,3:00:00 PM,21.267
4552,4:00:00 PM,21.8
4553,5:00:00 PM,22.171
4554,6:00:00 PM,22.4
4555,7:00:00 PM,22.567
4556,8:00:00 PM,14.957
4557,9:00:00 PM,9.25
4558,10:00:00 PM,9.06
4559,11:00:00 PM,9
4560,12:00:00 AM,9.1
4561,1:00:00 AM,18.771
4562,2:00:00 AM,17.76
4563,3:00:00 AM,14.8
4564,4:00:00 AM,16.283
4565,5:00:00 AM,12.067
4566,6:00:00 AM,18.467
4567,7:00:00 AM,11.64
4568,8:00:00 AM,14.1
4569,9:00:00 AM,20.5
4570,10:00:00 AM,21.15
4571,11:00:00 AM,21.08
4572,12:00:00 PM,24.557
4573,1:00:00 PM,24.7
4574,2:00:00 PM,24.8
4575,3:00:00 PM,25.12
4576,4:00:00 PM,26.7
4577,5:00:00 PM,26.333
4578,6:00:00 PM,25.729
4579,7:00:00 PM,25.26
4580,8:00:00 PM,24.843
4581,9:00:00 PM,24.617
4582,10:00:00 PM,25.143
4583,11:00:00 PM,25.5
4584,12:00:00 AM,16.267
4585,1:00:00 AM,9.28
4586,2:00:00 AM,9.317
4587,3:00:00 AM,15.317
4588,4:00:00 AM,9.75
4589,5:00:00 AM,9.56
4590,6:00:00 AM,9.386
4591,7:00:00 AM,15.083
4592,8:00:00 AM,14.983
4593,9:00:00 AM,17.84
4594,10:00:00 AM,19.486
4595,11:00:00 AM,16.267
4596,12:00:00 PM,15.1
4597,1:00:00 PM,16.98
4598,2:00:00 PM,19.117
4599,3:00:00 PM,15.629
4600,4:00:00 PM,21.617
4601,5:00:00 PM,23.14
4602,6:00:00 PM,23.683
4603,7:00:00 PM,23.917
4604,8:00:00 PM,24.017
4605,9:00:00 PM,24.1
4606,10:00:00 PM,24.133
4607,11:00:00 PM,24.233
4608,12:00:00 AM,24.55
4609,1:00:00 AM,14.26
4610,2:00:00 AM,14.483
4611,3:00:00 AM,11.017
4612,4:00:00 AM,11.42
4613,5:00:00 AM,16.433
4614,6:00:00 AM,21.42
4615,7:00:00 AM,21.857
4616,8:00:00 AM,22.725
4617,9:00:00 AM,23.76
4618,10:00:00 AM,24.3
4619,11:00:00 AM,24.571
4620,12:00:00 PM,24.7
4621,1:00:00 PM,24.767
4622,2:00:00 PM,24.8
4623,3:00:00 PM,24.8
4624,4:00:00 PM,24.65
4625,5:00:00 PM,24.5
4626,6:00:00 PM,24.5
4627,7:00:00 PM,24.4
4628,8:00:00 PM,24.4
4629,9:00:00 PM,24.44
4630,10:00:00 PM,22.283
4631,11:00:00 PM,21.65
4632,12:00:00 AM,22.54
4633,1:00:00 AM,22.883
4634,2:00:00 AM,23.167
4635,3:00:00 AM,23.417
4636,4:00:00 AM,23.7
4637,5:00:00 AM,24.033
4638,6:00:00 AM,24.12
4639,7:00:00 AM,24.183
4640,8:00:00 AM,24.1
4641,9:00:00 AM,23.967
4642,10:00:00 AM,20.567
4643,11:00:00 AM,13.4
4644,12:00:00 PM,17.467
4645,1:00:00 PM,21.55
4646,2:00:00 PM,18.45
4647,3:00:00 PM,22.03
4648,4:00:00 PM,25.28
4649,5:00:00 PM,25.7
4650,6:00:00 PM,25.567
4651,7:00:00 PM,25.286
4652,8:00:00 PM,17.62
4653,9:00:00 PM,15.683
4654,10:00:00 PM,18.74
4655,11:00:00 PM,12.117
4656,12:00:00 AM,11.94
4657,1:00:00 AM,15.85
4658,2:00:00 AM,9.271
4659,3:00:00 AM,9.42
4660,4:00:00 AM,9.6
4661,5:00:00 AM,9.56
4662,6:00:00 AM,9.7
4663,7:00:00 AM,14.167
4664,8:00:00 AM,18.8
4665,9:00:00 AM,19.35
4666,10:00:00 AM,20.15
4667,11:00:00 AM,21.233
4668,12:00:00 PM,21.86
4669,1:00:00 PM,22.083
4670,2:00:00 PM,22.3
4671,3:00:00 PM,22.78
4672,4:00:00 PM,23.167
4673,5:00:00 PM,23.314
4674,6:00:00 PM,23.4
4675,7:00:00 PM,23.467
4676,8:00:00 PM,23.5
4677,9:00:00 PM,23.72
4678,10:00:00 PM,20.517
4679,11:00:00 PM,9.8
4680,12:00:00 AM,10.067
4681,1:00:00 AM,10.25
4682,2:00:00 AM,10.36
4683,3:00:00 AM,10.386
4684,4:00:00 AM,10.25
4685,5:00:00 AM,10.04
4686,6:00:00 AM,10.15
4687,7:00:00 AM,9.917
4688,8:00:00 AM,9.933
4689,9:00:00 AM,9.75
4690,10:00:00 AM,10.04
4691,11:00:00 AM,9.883
4692,12:00:00 PM,9.85
4693,1:00:00 PM,9.88
4694,2:00:00 PM,9.967
4695,3:00:00 PM,18.34
4696,4:00:00 PM,20.567
4697,5:00:00 PM,20.5
4698,6:00:00 PM,20.5
4699,7:00:00 PM,21.02
4700,8:00:00 PM,21.8
4701,9:00:00 PM,22.217
4702,10:00:00 PM,18.4
4703,11:00:00 PM,9.5
4704,12:00:00 AM,9.55
4705,1:00:00 AM,9.783
4706,2:00:00 AM,10.04
4707,3:00:00 AM,10.283
4708,4:00:00 AM,9.933
4709,5:00:00 AM,9.867
4710,6:00:00 AM,9.64
4711,7:00:00 AM,9.7
4712,8:00:00 AM,9.7
4713,9:00:00 AM,14.775
4714,10:00:00 AM,22.02
4715,11:00:00 AM,23.267
4716,12:00:00 PM,12.52
4717,1:00:00 PM,8.983
4718,2:00:00 PM,9.017
4719,3:00:00 PM,17.267
4720,4:00:00 PM,22.7
4721,5:00:00 PM,23.7
4722,6:00:00 PM,24.033
4723,7:00:00 PM,24.1
4724,8:00:00 PM,24.04
4725,9:00:00 PM,23.517
4726,10:00:00 PM,23.2
4727,11:00:00 PM,22.783
4728,12:00:00 AM,22.7
4729,1:00:00 AM,22.817
4730,2:00:00 AM,23.2
4731,3:00:00 AM,23.567
4732,4:00:00 AM,24
4733,5:00:00 AM,24.433
4734,6:00:00 AM,24.54
4735,7:00:00 AM,24.333
4736,8:00:00 AM,23.983
4737,9:00:00 AM,23.72
4738,10:00:00 AM,23.367
4739,11:00:00 AM,23.067
4740,12:00:00 PM,22.783
4741,1:00:00 PM,22.567
4742,2:00:00 PM,22.5
4743,3:00:00 PM,22.817
4744,4:00:00 PM,23.35
4745,5:00:00 PM,23.6
4746,6:00:00 PM,23.7
4747,7:00:00 PM,23.7
4748,8:00:00 PM,23.683
4749,9:00:00 PM,23.34
4750,10:00:00 PM,23.2
4751,11:00:00 PM,22.95
4752,12:00:00 AM,22.78
4753,1:00:00 AM,22.94
4754,2:00:00 AM,23.583
4755,3:00:00 AM,24.1
4756,4:00:00 AM,24.62
4757,5:00:00 AM,25.067
4758,6:00:00 AM,25.74
4759,7:00:00 AM,14.483
4760,8:00:00 AM,10.12
4761,9:00:00 AM,10.117
4762,10:00:00 AM,9.983
4763,11:00:00 AM,9.8
4764,12:00:00 PM,9.6
4765,1:00:00 PM,9.467
4766,2:00:00 PM,9.52
4767,3:00:00 PM,16.457
4768,4:00:00 PM,21.7
4769,5:00:00 PM,23.171
4770,6:00:00 PM,23.7
4771,7:00:00 PM,23.88
4772,8:00:00 PM,23.983
4773,9:00:00 PM,24
4774,10:00:00 PM,24
4775,11:00:00 PM,24.033
4776,12:00:00 AM,24.2
4777,1:00:00 AM,24.5
4778,2:00:00 AM,24.917
4779,3:00:00 AM,25.483
4780,4:00:00 AM,25.66
4781,5:00:00 AM,25.833
4782,6:00:00 AM,25.85
4783,7:00:00 AM,25.633
4784,8:00:00 AM,25.383
4785,9:00:00 AM,25.18
4786,10:00:00 AM,24.9
4787,11:00:00 AM,24.66
4788,12:00:00 PM,24.45
4789,1:00:00 PM,24.26
4790,2:00:00 PM,24.117
4791,3:00:00 PM,23.917
4792,4:00:00 PM,23.76
4793,5:00:00 PM,23.633
4794,6:00:00 PM,23.54
4795,7:00:00 PM,23.467
4796,8:00:00 PM,16.783
4797,9:00:00 PM,10.32
4798,10:00:00 PM,9.967
4799,11:00:00 PM,9.62
4800,12:00:00 AM,9.8
4801,1:00:00 AM,9.92
4802,2:00:00 AM,9.933
4803,3:00:00 AM,9.9
4804,4:00:00 AM,9.817
4805,5:00:00 AM,9.58
4806,6:00:00 AM,9.46
4807,7:00:00 AM,14.26
4808,8:00:00 AM,18.85
4809,9:00:00 AM,19.76
4810,10:00:00 AM,19.95
4811,11:00:00 AM,20.36
4812,12:00:00 PM,21.15
4813,1:00:00 PM,25.55
4814,2:00:00 PM,32.433
4815,3:00:00 PM,27.68
4816,4:00:00 PM,25.767
4817,5:00:00 PM,24.86
4818,6:00:00 PM,24.35
4819,7:00:00 PM,24.067
4820,8:00:00 PM,23.85
4821,9:00:00 PM,23.84
4822,10:00:00 PM,18
4823,11:00:00 PM,9.56
4824,12:00:00 AM,13.883
4825,1:00:00 AM,23.633
4826,2:00:00 AM,12.98
4827,3:00:00 AM,21.433
4828,4:00:00 AM,23.58
4829,5:00:00 AM,24.52
4830,6:00:00 AM,24.767
4831,7:00:00 AM,16.46
4832,8:00:00 AM,9.633
4833,9:00:00 AM,9.533
4834,10:00:00 AM,9.26
4835,11:00:00 AM,9.133
4836,12:00:00 PM,9.06
4837,1:00:00 PM,9.217
4838,2:00:00 PM,9.3
4839,3:00:00 PM,18.8
4840,4:00:00 PM,22.183
4841,5:00:00 PM,23.44
4842,6:00:00 PM,23.867
4843,7:00:00 PM,24.15
4844,8:00:00 PM,24.2
4845,9:00:00 PM,24.033
4846,10:00:00 PM,21.12
4847,11:00:00 PM,9.45
4848,12:00:00 AM,9.333
4849,1:00:00 AM,9.517
4850,2:00:00 AM,15.1
4851,3:00:00 AM,22.38
4852,4:00:00 AM,24.083
4853,5:00:00 AM,25.117
4854,6:00:00 AM,25.44
4855,7:00:00 AM,25.514
4856,8:00:00 AM,25.3
4857,9:00:00 AM,25
4858,10:00:00 AM,24.633
4859,11:00:00 AM,24.217
4860,12:00:00 PM,24
4861,1:00:00 PM,23.817
4862,2:00:00 PM,23.717
4863,3:00:00 PM,24.02
4864,4:00:00 PM,24.233
4865,5:00:00 PM,24.343
4866,6:00:00 PM,24.417
4867,7:00:00 PM,24.433
4868,8:00:00 PM,24.4
4869,9:00:00 PM,24.314
4870,10:00:00 PM,24.12
4871,11:00:00 PM,23.933
4872,12:00:00 AM,23.617
4873,1:00:00 AM,23.767
4874,2:00:00 AM,24.14
4875,3:00:00 AM,25.033
4876,4:00:00 AM,25.76
4877,5:00:00 AM,26.3
4878,6:00:00 AM,26.74
4879,7:00:00 AM,15.85
4880,8:00:00 AM,10.075
4881,9:00:00 AM,19.75
4882,10:00:00 AM,22.133
4883,11:00:00 AM,23.45
4884,12:00:00 PM,24.2
4885,1:00:00 PM,24.5
4886,2:00:00 PM,24.7
4887,3:00:00 PM,24.75
4888,4:00:00 PM,24.5
4889,5:00:00 PM,24.05
4890,6:00:00 PM,23.95
4891,7:00:00 PM,24.133
4892,8:00:00 PM,24.2
4893,9:00:00 PM,24.837
4894,10:00:00 PM,25.625
4895,11:00:00 PM,26.633
4896,12:00:00 AM,27.2
4897,1:00:00 AM,17.517
4898,2:00:00 AM,11.133
4899,3:00:00 AM,10.3
4900,4:00:00 AM,10.857
4901,5:00:00 AM,13.9
4902,6:00:00 AM,9.817
4903,7:00:00 AM,9.537
4904,8:00:00 AM,10.567
4905,9:00:00 AM,20.15
4906,10:00:00 AM,23.3
4907,11:00:00 AM,24.46
4908,12:00:00 PM,24.986
4909,1:00:00 PM,25.25
4910,2:00:00 PM,25.4
4911,3:00:00 PM,25.38
4912,4:00:00 PM,25.35
4913,5:00:00 PM,24.933
4914,6:00:00 PM,24.76
4915,7:00:00 PM,25
4916,8:00:00 PM,25.771
4917,9:00:00 PM,26.917
4918,10:00:00 PM,26.95
4919,11:00:00 PM,27.15
4920,12:00:00 AM,26.52
4921,1:00:00 AM,10.567
4922,2:00:00 AM,10.05
4923,3:00:00 AM,9.833
4924,4:00:00 AM,9.5
4925,5:00:00 AM,13.117
4926,6:00:00 AM,9.333
4927,7:00:00 AM,9.017
4928,8:00:00 AM,10.617
4929,9:00:00 AM,19.9
4930,10:00:00 AM,23.083
4931,11:00:00 AM,24.4
4932,12:00:00 PM,24.867
4933,1:00:00 PM,25.083
4934,2:00:00 PM,25.16
4935,3:00:00 PM,25.183
4936,4:00:00 PM,25.233
4937,5:00:00 PM,25.45
4938,6:00:00 PM,25.76
4939,7:00:00 PM,26.25
4940,8:00:00 PM,26.929
4941,9:00:00 PM,27.66
4942,10:00:00 PM,28.2
4943,11:00:00 PM,28.967
4944,12:00:00 AM,29.567
4945,1:00:00 AM,29.767
4946,2:00:00 AM,29.98
4947,3:00:00 AM,29.9
4948,4:00:00 AM,29.6
4949,5:00:00 AM,29.117
4950,6:00:00 AM,28.62
4951,7:00:00 AM,28.167
4952,8:00:00 AM,27.667
4953,9:00:00 AM,27.15
4954,10:00:00 AM,26.74
4955,11:00:00 AM,26.333
4956,12:00:00 PM,26
4957,1:00:00 PM,25.72
4958,2:00:00 PM,25.486
4959,3:00:00 PM,25.283
4960,4:00:00 PM,25.35
4961,5:00:00 PM,24.825
4962,6:00:00 PM,24.5
4963,7:00:00 PM,24.471
4964,8:00:00 PM,24.633
4965,9:00:00 PM,25.65
4966,10:00:00 PM,25.54
4967,11:00:00 PM,25.483
4968,12:00:00 AM,25.367
4969,1:00:00 AM,25.05
4970,2:00:00 AM,24.467
4971,3:00:00 AM,24.167
4972,4:00:00 AM,23.917
4973,5:00:00 AM,24.1
4974,6:00:00 AM,23.72
4975,7:00:00 AM,23.417
4976,8:00:00 AM,23.229
4977,9:00:00 AM,23.517
4978,10:00:00 AM,23.86
4979,11:00:00 AM,24
4980,12:00:00 PM,24
4981,1:00:00 PM,24
4982,2:00:00 PM,24
4983,3:00:00 PM,23.95
4984,4:00:00 PM,24.12
4985,5:00:00 PM,24.5
4986,6:00:00 PM,24.833
4987,7:00:00 PM,25.05
4988,8:00:00 PM,25.583
4989,9:00:00 PM,26.067
4990,10:00:00 PM,25.86
4991,11:00:00 PM,26
4992,12:00:00 AM,26.267
4993,1:00:00 AM,26.44
4994,2:00:00 AM,26.343
4995,3:00:00 AM,25.9
4996,4:00:00 AM,25.343
4997,5:00:00 AM,25.233
4998,6:00:00 AM,24.833
4999,7:00:00 AM,24.36
5000,8:00:00 AM,24.35
5001,9:00:00 AM,24.683
5002,10:00:00 AM,24.88
5003,11:00:00 AM,24.9
5004,12:00:00 PM,24.9
5005,1:00:00 PM,24.8
5006,2:00:00 PM,24.8
5007,3:00:00 PM,24.817
5008,4:00:00 PM,24.717
5009,5:00:00 PM,24.083
5010,6:00:00 PM,23.9
5011,7:00:00 PM,24.033
5012,8:00:00 PM,24.25
5013,9:00:00 PM,24.8
5014,10:00:00 PM,24.85
5015,11:00:00 PM,25.04
5016,12:00:00 AM,25.52
5017,1:00:00 AM,23.986
5018,2:00:00 AM,10
5019,3:00:00 AM,9.417
5020,4:00:00 AM,8.917
5021,5:00:00 AM,12.04
5022,6:00:00 AM,9.683
5023,7:00:00 AM,8.7
5024,8:00:00 AM,8.7
5025,9:00:00 AM,16.65
5026,10:00:00 AM,21.7
5027,11:00:00 AM,23.25
5028,12:00:00 PM,23.783
5029,1:00:00 PM,23.975
5030,2:00:00 PM,24.1
5031,3:00:00 PM,24.1
5032,4:00:00 PM,24.1
5033,5:00:00 PM,23.3
5034,6:00:00 PM,23.183
5035,7:00:00 PM,23.317
5036,8:00:00 PM,24.05
5037,9:00:00 PM,25.12
5038,10:00:00 PM,25.72
5039,11:00:00 PM,26.02
5040,12:00:00 AM,26.3
5041,1:00:00 AM,26.76
5042,2:00:00 AM,14.98
5043,3:00:00 AM,20.06
5044,4:00:00 AM,22.717
5045,5:00:00 AM,17.1
5046,6:00:00 AM,9.9
5047,7:00:00 AM,10.283
5048,8:00:00 AM,10.133
5049,9:00:00 AM,18.783
5050,10:00:00 AM,22.943
5051,11:00:00 AM,24.525
5052,12:00:00 PM,25.075
5053,1:00:00 PM,25.167
5054,2:00:00 PM,25.25
5055,3:00:00 PM,25.283
5056,4:00:00 PM,25.333
5057,5:00:00 PM,10.18
5058,6:00:00 PM,10.4
5059,7:00:00 PM,10.467
5060,8:00:00 PM,15.34
5061,9:00:00 PM,23.2
5062,10:00:00 PM,25.867
5063,11:00:00 PM,27.014
5064,12:00:00 AM,27.86
5065,1:00:00 AM,14.329
5066,2:00:00 AM,10
5067,3:00:00 AM,13.44
5068,4:00:00 AM,9.567
5069,5:00:00 AM,18.15
5070,6:00:00 AM,10.983
5071,7:00:00 AM,9.417
5072,8:00:00 AM,9.16
5073,9:00:00 AM,15.9
5074,10:00:00 AM,22.05
5075,11:00:00 AM,23.867
5076,12:00:00 PM,24.533
5077,1:00:00 PM,24.86
5078,2:00:00 PM,25
5079,3:00:00 PM,25.117
5080,4:00:00 PM,25.28
5081,5:00:00 PM,25.05
5082,6:00:00 PM,24.714
5083,7:00:00 PM,24.9
5084,8:00:00 PM,25.367
5085,9:00:00 PM,26.229
5086,10:00:00 PM,26.48
5087,11:00:00 PM,26.36
5088,12:00:00 AM,26.083
5089,1:00:00 AM,25.517
5090,2:00:00 AM,10.48
5091,3:00:00 AM,10.467
5092,4:00:00 AM,10.54
5093,5:00:00 AM,12.483
5094,6:00:00 AM,10.62
5095,7:00:00 AM,10.1
5096,8:00:00 AM,9.717
5097,9:00:00 AM,16.54
5098,10:00:00 AM,22.3
5099,11:00:00 AM,24.017
5100,12:00:00 PM,24.767
5101,1:00:00 PM,24.98
5102,2:00:00 PM,25.1
5103,3:00:00 PM,25.1
5104,4:00:00 PM,25.16
5105,5:00:00 PM,25.36
5106,6:00:00 PM,25.7
5107,7:00:00 PM,26.167
5108,8:00:00 PM,26.58
5109,9:00:00 PM,27.16
5110,10:00:00 PM,28.05
5111,11:00:00 PM,28.883
5112,12:00:00 AM,29.32
5113,1:00:00 AM,29.717
5114,2:00:00 AM,29.967
5115,3:00:00 AM,29.9
5116,4:00:00 AM,29.66
5117,5:00:00 AM,29.2
5118,6:00:00 AM,28.683
5119,7:00:00 AM,28.2
5120,8:00:00 AM,27.8
5121,9:00:00 AM,27.367
5122,10:00:00 AM,27.017
5123,11:00:00 AM,26.74
5124,12:00:00 PM,26.467
5125,1:00:00 PM,26.25
5126,2:00:00 PM,26.12
5127,3:00:00 PM,25.95
5128,4:00:00 PM,25.483
5129,5:00:00 PM,24.383
5130,6:00:00 PM,24.04
5131,7:00:00 PM,24
5132,8:00:00 PM,24.267
5133,9:00:00 PM,24.633
5134,10:00:00 PM,24.217
5135,11:00:00 PM,24.12
5136,12:00:00 AM,24.333
5137,1:00:00 AM,24.733
5138,2:00:00 AM,24.783
5139,3:00:00 AM,24.5
5140,4:00:00 AM,24.067
5141,5:00:00 AM,17.55
5142,6:00:00 AM,10.133
5143,7:00:00 AM,10.02
5144,8:00:00 AM,9.829
5145,9:00:00 AM,18.52
5146,10:00:00 AM,22.129
5147,11:00:00 AM,23.533
5148,12:00:00 PM,24.1
5149,1:00:00 PM,24.3
5150,2:00:00 PM,24.4
5151,3:00:00 PM,24.5
5152,4:00:00 PM,22.983
5153,5:00:00 PM,22.417
5154,6:00:00 PM,22.7
5155,7:00:00 PM,22.76
5156,8:00:00 PM,22.983
5157,9:00:00 PM,23.367
5158,10:00:00 PM,23.125
5159,11:00:00 PM,23.257
5160,12:00:00 AM,23.833
5161,1:00:00 AM,23.92
5162,2:00:00 AM,23.688
5163,3:00:00 AM,23.575
5164,4:00:00 AM,23.267
5165,5:00:00 AM,23.567
5166,6:00:00 AM,22.92
5167,7:00:00 AM,22.55
5168,8:00:00 AM,22.333
5169,9:00:00 AM,22.88
5170,10:00:00 AM,23.517
5171,11:00:00 AM,23.88
5172,12:00:00 PM,24.133
5173,1:00:00 PM,24.283
5174,2:00:00 PM,24.367
5175,3:00:00 PM,24.5
5176,4:00:00 PM,24.4
5177,5:00:00 PM,23.35
5178,6:00:00 PM,22.8
5179,7:00:00 PM,22.7
5180,8:00:00 PM,23.1
5181,9:00:00 PM,23.4
5182,10:00:00 PM,23.3
5183,11:00:00 PM,23.42
5184,12:00:00 AM,23.6
5185,1:00:00 AM,23.6
5186,2:00:00 AM,23.6
5187,3:00:00 AM,23.5
5188,4:00:00 AM,23.417
5189,5:00:00 AM,23.52
5190,6:00:00 AM,23.233
5191,7:00:00 AM,23.017
5192,8:00:00 AM,22.967
5193,9:00:00 AM,23.24
5194,10:00:00 AM,23.617
5195,11:00:00 AM,23.886
5196,12:00:00 PM,24.04
5197,1:00:00 PM,24.183
5198,2:00:00 PM,24.28
5199,3:00:00 PM,24.35
5200,4:00:00 PM,24.217
5201,5:00:00 PM,23.62
5202,6:00:00 PM,21
5203,7:00:00 PM,21.267
5204,8:00:00 PM,22.28
5205,9:00:00 PM,19.667
5206,10:00:00 PM,10.5
5207,11:00:00 PM,10.6
5208,12:00:00 AM,10.317
5209,1:00:00 AM,13.68
5210,2:00:00 AM,20.08
5211,3:00:00 AM,21.333
5212,4:00:00 AM,21.883
5213,5:00:00 AM,22.4
5214,6:00:00 AM,22.25
5215,7:00:00 AM,22
5216,8:00:00 AM,21.9
5217,9:00:00 AM,22.45
5218,10:00:00 AM,23.05
5219,11:00:00 AM,23.42
5220,12:00:00 PM,23.714
5221,1:00:00 PM,23.92
5222,2:00:00 PM,24
5223,3:00:00 PM,24
5224,4:00:00 PM,24.083
5225,5:00:00 PM,24.1
5226,6:00:00 PM,24.16
5227,7:00:00 PM,24.257
5228,8:00:00 PM,24.44
5229,9:00:00 PM,24.583
5230,10:00:00 PM,24.833
5231,11:00:00 PM,24.9
5232,12:00:00 AM,25
5233,1:00:00 AM,25.1
5234,2:00:00 AM,25.2
5235,3:00:00 AM,25.186
5236,4:00:00 AM,25.05
5237,5:00:00 AM,24.867
5238,6:00:00 AM,24.7
5239,7:00:00 AM,24.54
5240,8:00:00 AM,24.443
5241,9:00:00 AM,24.317
5242,10:00:00 AM,24.167
5243,11:00:00 AM,24.083
5244,12:00:00 PM,24
5245,1:00:00 PM,23.925
5246,2:00:00 PM,23.9
5247,3:00:00 PM,23.933
5248,4:00:00 PM,23.85
5249,5:00:00 PM,22.72
5250,6:00:00 PM,22.117
5251,7:00:00 PM,21.757
5252,8:00:00 PM,21.8
5253,9:00:00 PM,22.28
5254,10:00:00 PM,22.3
5255,11:00:00 PM,22.433
5256,12:00:00 AM,22.82
5257,1:00:00 AM,23.6
5258,2:00:00 AM,23.183
5259,3:00:00 AM,22.817
5260,4:00:00 AM,22.6
5261,5:00:00 AM,22.9
5262,6:00:00 AM,22.517
5263,7:00:00 AM,22.12
5264,8:00:00 AM,21.95
5265,9:00:00 AM,22.35
5266,10:00:00 AM,22.8
5267,11:00:00 AM,23.083
5268,12:00:00 PM,23.22
5269,1:00:00 PM,23.3
5270,2:00:00 PM,23.383
5271,3:00:00 PM,23.4
5272,4:00:00 PM,23.48
5273,5:00:00 PM,23.567
5274,6:00:00 PM,23.883
5275,7:00:00 PM,24.35
5276,8:00:00 PM,24.85
5277,9:00:00 PM,22.04
5278,10:00:00 PM,11.786
5279,11:00:00 PM,19.75
5280,12:00:00 AM,24.533
5281,1:00:00 AM,25.68
5282,2:00:00 AM,26.133
5283,3:00:00 AM,26.1
5284,4:00:00 AM,26.04
5285,5:00:00 AM,25.817
5286,6:00:00 AM,25.583
5287,7:00:00 AM,25.4
5288,8:00:00 AM,25.167
5289,9:00:00 AM,24.96
5290,10:00:00 AM,24.833
5291,11:00:00 AM,24.7
5292,12:00:00 PM,24.56
5293,1:00:00 PM,24.433
5294,2:00:00 PM,24.317
5295,3:00:00 PM,24.3
5296,4:00:00 PM,24.214
5297,5:00:00 PM,23.32
5298,6:00:00 PM,22.683
5299,7:00:00 PM,22.42
5300,8:00:00 PM,22.629
5301,9:00:00 PM,22.983
5302,10:00:00 PM,22.95
5303,11:00:00 PM,23.08
5304,12:00:00 AM,23.233
5305,1:00:00 AM,23.367
5306,2:00:00 AM,23.18
5307,3:00:00 AM,22.917
5308,4:00:00 AM,22.6
5309,5:00:00 AM,22.917
5310,6:00:00 AM,22.32
5311,7:00:00 AM,21.717
5312,8:00:00 AM,21.567
5313,9:00:00 AM,22.233
5314,10:00:00 AM,22.8
5315,11:00:00 AM,23.183
5316,12:00:00 PM,23.4
5317,1:00:00 PM,23.54
5318,2:00:00 PM,23.6
5319,3:00:00 PM,23.6
5320,4:00:00 PM,23.617
5321,5:00:00 PM,23.72
5322,6:00:00 PM,23.9
5323,7:00:00 PM,24.083
5324,8:00:00 PM,24.325
